time,PM 2.5,PM 10
2018-09-29 17:45:00,13.19,16.6283333333
2018-09-29 17:46:00,11.7032786885,15.8081967213
2018-09-29 17:47:00,12.72,17.1133333333
2018-09-29 17:48:00,12.0883333333,15.3883333333
2018-09-29 17:49:00,12.11,15.8983333333
2018-09-29 17:50:00,12.1915254237,16.6
2018-09-29 17:51:00,10.6533333333,17.8283333333
2018-09-29 17:52:00,12.0666666667,15.8916666667
2018-09-29 17:53:00,12.2466666667,19.9866666667
2018-09-29 17:54:00,12.7233333333,18.5933333333
2018-09-29 17:55:00,11.8,18.0
2018-09-29 17:56:00,13.3083333333,17.59
2018-09-29 17:57:00,11.9098360656,18.8262295082
2018-09-29 17:58:00,11.2333333333,17.4966666667
2018-09-29 17:59:00,12.725,17.2633333333
2018-09-29 18:00:00,11.4103448276,15.2517241379
2018-09-29 18:01:00,12.875,15.9883333333
2018-09-29 18:02:00,13.9983333333,20.775
2018-09-29 18:03:00,12.4116666667,18.9933333333
2018-09-29 18:04:00,11.9866666667,18.8666666667
2018-09-29 18:05:00,11.485,16.625
2018-09-29 18:06:00,12.5516666667,15.4333333333
2018-09-29 18:07:00,12.2383333333,18.3783333333
2018-09-29 18:08:00,11.0213114754,17.6901639344
2018-09-29 18:09:00,13.6816666667,18.6333333333
2018-09-29 18:10:00,12.6779661017,18.1525423729
2018-09-29 18:11:00,12.115,17.6383333333
2018-09-29 18:12:00,12.5366666667,19.09
2018-09-29 18:13:00,12.98,25.0916666667
2018-09-29 18:14:00,12.7433333333,18.275
2018-09-29 18:15:00,11.8133333333,20.6533333333
2018-09-29 18:16:00,13.3333333333,20.305
2018-09-29 18:17:00,13.2516666667,17.9
2018-09-29 18:18:00,11.6616666667,16.9366666667
2018-09-29 18:19:00,13.4166666667,18.6466666667
2018-09-29 18:20:00,10.9293103448,17.7327586207
2018-09-29 18:21:00,11.8081967213,17.7180327869
2018-09-29 18:22:00,12.4716666667,18.8266666667
2018-09-29 18:23:00,12.375,20.2716666667
2018-09-29 18:24:00,12.3216666667,17.66
2018-09-29 18:25:00,13.0883333333,19.29
2018-09-29 18:26:00,12.7433333333,18.135
2018-09-29 18:27:00,11.7483333333,16.1866666667
2018-09-29 18:28:00,11.5716666667,15.9966666667
2018-09-29 18:29:00,11.025,17.5216666667
2018-09-29 18:30:00,12.0603448276,18.3810344828
2018-09-29 18:31:00,12.4316666667,21.5733333333
2018-09-29 18:32:00,11.7683333333,20.3366666667
2018-09-29 18:33:00,11.9163934426,18.3491803279
2018-09-29 18:34:00,13.0633333333,19.5616666667
2018-09-29 18:35:00,12.53,20.2283333333
2018-09-29 18:36:00,11.7483333333,17.7366666667
2018-09-29 18:37:00,10.65,16.9616666667
2018-09-29 18:38:00,12.18,18.935
2018-09-29 18:39:00,13.4583333333,22.245
2018-09-29 18:40:00,12.7465517241,21.6913793103
2018-09-29 18:41:00,11.7516666667,22.9566666667
2018-09-29 18:42:00,11.8816666667,23.51
2018-09-29 18:43:00,13.145,21.23
2018-09-29 18:44:00,13.3475409836,23.6213114754
2018-09-29 18:45:00,11.785,22.7233333333
2018-09-29 18:46:00,12.6633333333,19.1466666667
2018-09-29 18:47:00,12.125,17.6833333333
2018-09-29 18:48:00,13.705,18.63
2018-09-29 18:49:00,19.0416666667,25.0033333333
2018-09-29 18:50:00,25.7327586207,46.0862068966
2018-09-29 18:51:00,24.8483333333,50.2983333333
2018-09-29 18:52:00,23.8566666667,48.8883333333
2018-09-29 18:53:00,23.75,40.1233333333
2018-09-29 18:54:00,20.8083333333,35.0133333333
2018-09-29 18:55:00,24.5416666667,47.03
2018-09-29 18:56:00,24.3295081967,38.7
2018-09-29 18:57:00,22.8166666667,39.67
2018-09-29 18:58:00,21.86,40.9766666667
2018-09-29 18:59:00,21.6333333333,34.33
2018-09-29 19:00:00,20.2448275862,34.4051724138
2018-09-29 19:01:00,18.6516666667,34.29
2018-09-29 19:02:00,20.5833333333,31.5533333333
2018-09-29 19:03:00,19.4416666667,32.4866666667
2018-09-29 19:04:00,19.3283333333,27.25
2018-09-29 19:05:00,20.9433333333,28.9783333333
2018-09-29 19:06:00,17.7918032787,27.962295082
2018-09-29 19:07:00,19.555,30.7616666667
2018-09-29 19:08:00,19.73,29.8683333333
2018-09-29 19:09:00,18.8716666667,29.4083333333
2018-09-29 19:10:00,17.6929824561,31.5456140351
2018-09-29 19:11:00,19.3,32.42
2018-09-29 19:12:00,18.1416666667,25.1366666667
2018-09-29 19:13:00,15.9666666667,24.5883333333
2018-09-29 19:14:00,17.0683333333,29.9866666667
2018-09-29 19:15:00,16.7516666667,28.0666666667
2018-09-29 19:16:00,17.0033333333,23.0966666667
2018-09-29 19:17:00,15.6655737705,24.1672131148
2018-09-29 19:18:00,16.1583333333,24.46
2018-09-29 19:19:00,16.6316666667,24.1383333333
2018-09-29 19:20:00,16.5827586207,20.9844827586
2018-09-29 19:21:00,15.8716666667,26.83
2018-09-29 19:22:00,15.2133333333,21.6133333333
2018-09-29 19:23:00,14.395,23.4683333333
2018-09-29 19:24:00,14.5766666667,24.8366666667
2018-09-29 19:25:00,13.3983333333,20.8816666667
2018-09-29 19:26:00,14.8783333333,23.8166666667
2018-09-29 19:27:00,15.1533333333,22.93
2018-09-29 19:28:00,15.2733333333,20.6783333333
2018-09-29 19:29:00,15.9508196721,22.1016393443
2018-09-29 19:30:00,13.613559322,22.8898305085
2018-09-29 19:31:00,13.6116666667,21.4483333333
2018-09-29 19:32:00,13.9133333333,21.1033333333
2018-09-29 19:33:00,13.7533333333,20.3983333333
2018-09-29 19:34:00,14.3683333333,23.0
2018-09-29 19:35:00,13.3583333333,20.9083333333
2018-09-29 19:36:00,14.125,18.155
2018-09-29 19:37:00,14.0283333333,17.7633333333
2018-09-29 19:38:00,13.7216666667,17.5283333333
2018-09-29 19:39:00,12.6466666667,18.27
2018-09-29 19:40:00,13.2413793103,19.975862069
2018-09-29 19:41:00,12.2166666667,21.36
2018-09-29 19:42:00,11.7868852459,18.606557377
2018-09-29 19:43:00,12.3083333333,18.9866666667
2018-09-29 19:44:00,14.7166666667,20.8633333333
2018-09-29 19:45:00,15.525,23.0116666667
2018-09-29 19:46:00,15.54,23.135
2018-09-29 19:47:00,14.625,22.7883333333
2018-09-29 19:48:00,12.815,18.76
2018-09-29 19:49:00,14.895,19.86
2018-09-29 19:50:00,14.4813559322,19.8338983051
2018-09-29 19:51:00,14.6683333333,20.5483333333
2018-09-29 19:52:00,14.4183333333,22.8083333333
2018-09-29 19:53:00,15.6566666667,24.84
2018-09-29 19:54:00,14.7196721311,19.7114754098
2018-09-29 19:55:00,13.9066666667,19.935
2018-09-29 19:56:00,13.3566666667,19.9833333333
2018-09-29 19:57:00,14.4116666667,19.3383333333
2018-09-29 19:58:00,12.05,19.0083333333
2018-09-29 19:59:00,11.375,17.9066666667
2018-09-29 20:00:00,13.6275862069,18.3206896552
2018-09-29 20:01:00,12.235,18.0966666667
2018-09-29 20:02:00,12.61,18.4016666667
2018-09-29 20:03:00,12.8183333333,18.145
2018-09-29 20:04:00,12.0459016393,15.9196721311
2018-09-29 20:05:00,13.7666666667,24.335
2018-09-29 20:06:00,11.7483333333,21.8866666667
2018-09-29 20:07:00,12.5966666667,17.4783333333
2018-09-29 20:08:00,12.4083333333,19.255
2018-09-29 20:09:00,11.7133333333,18.9216666667
2018-09-29 20:10:00,13.6103448276,21.1362068966
2018-09-29 20:11:00,14.1916666667,24.495
2018-09-29 20:12:00,12.6868852459,21.2163934426
2018-09-29 20:13:00,11.8316666667,18.585
2018-09-29 20:14:00,10.6666666667,23.195
2018-09-29 20:15:00,12.1833333333,24.1366666667
2018-09-29 20:16:00,12.075,20.47
2018-09-29 20:17:00,13.3716666667,23.2916666667
2018-09-29 20:18:00,10.7266666667,19.4716666667
2018-09-29 20:19:00,11.3116666667,20.71
2018-09-29 20:20:00,11.293220339,22.1830508475
2018-09-29 20:21:00,11.7083333333,22.855
2018-09-29 20:22:00,11.825,18.605
2018-09-29 20:23:00,12.3716666667,20.0433333333
2018-09-29 20:24:00,11.0833333333,17.2283333333
2018-09-29 20:25:00,11.5883333333,17.4283333333
2018-09-29 20:26:00,10.5716666667,16.9416666667
2018-09-29 20:27:00,10.55,19.8433333333
2018-09-29 20:28:00,9.74098360656,17.7983606557
2018-09-29 20:29:00,9.57166666667,15.1166666667
2018-09-29 20:30:00,9.57931034483,18.9103448276
2018-09-29 20:31:00,10.0583333333,19.2633333333
2018-09-29 20:32:00,10.1983333333,16.355
2018-09-29 20:33:00,10.6516666667,16.3183333333
2018-09-29 20:34:00,9.79166666667,16.73
2018-09-29 20:35:00,9.95,17.5416666667
2018-09-29 20:36:00,9.57213114754,17.1524590164
2018-09-29 20:37:00,11.5083333333,18.765
2018-09-29 20:38:00,10.195,17.0766666667
2018-09-29 20:39:00,10.675,15.605
2018-09-29 20:40:00,10.3898305085,15.9186440678
2018-09-29 20:41:00,10.4333333333,16.53
2018-09-29 20:42:00,10.3,16.18
2018-09-29 20:43:00,9.11833333333,17.24
2018-09-29 20:44:00,9.41166666667,16.4316666667
2018-09-29 20:45:00,9.24262295082,17.5770491803
2018-09-29 20:46:00,8.31833333333,15.96
2018-09-29 20:47:00,9.88666666667,15.9233333333
2018-09-29 20:48:00,9.72,16.1083333333
2018-09-29 20:49:00,9.48833333333,17.4316666667
2018-09-29 20:50:00,10.4915254237,15.5271186441
2018-09-29 20:51:00,10.0566666667,16.24
2018-09-29 20:52:00,9.11666666667,15.2366666667
2018-09-29 20:53:00,10.1616666667,16.6416666667
2018-09-29 20:54:00,12.0081967213,20.3032786885
2018-09-29 20:55:00,11.3266666667,18.8833333333
2018-09-29 20:56:00,9.71,15.1766666667
2018-09-29 20:57:00,8.38833333333,15.9233333333
2018-09-29 20:58:00,8.62666666667,16.5316666667
2018-09-29 20:59:00,8.645,14.3366666667
2018-09-29 21:00:00,9.20350877193,16.0614035088
2018-09-29 21:01:00,8.6,14.2066666667
2018-09-29 21:02:00,9.94833333333,13.38
2018-09-29 21:03:00,9.5606557377,16.4590163934
2018-09-29 21:04:00,9.375,15.8216666667
2018-09-29 21:05:00,8.885,16.0616666667
2018-09-29 21:06:00,7.98333333333,14.7
2018-09-29 21:07:00,8.79666666667,14.8616666667
2018-09-29 21:08:00,10.3366666667,16.0883333333
2018-09-29 21:09:00,10.7766666667,17.7666666667
2018-09-29 21:10:00,9.35172413793,17.775862069
2018-09-29 21:11:00,9.16,15.7116666667
2018-09-29 21:12:00,9.18333333333,14.9133333333
2018-09-29 21:13:00,9.25901639344,16.4770491803
2018-09-29 21:14:00,9.58166666667,16.555
2018-09-29 21:15:00,9.83166666667,15.865
2018-09-29 21:16:00,8.70666666667,15.0416666667
2018-09-29 21:17:00,10.58,13.805
2018-09-29 21:18:00,9.47666666667,16.5116666667
2018-09-29 21:19:00,10.1966666667,17.855
2018-09-29 21:20:00,8.87288135593,15.0830508475
2018-09-29 21:21:00,8.32166666667,15.28
2018-09-29 21:22:00,9.055,15.1233333333
2018-09-29 21:23:00,8.30666666667,17.085
2018-09-29 21:24:00,8.93606557377,15.9754098361
2018-09-29 21:25:00,8.55666666667,15.6383333333
2018-09-29 21:26:00,8.56,16.94
2018-09-29 21:27:00,9.63,17.94
2018-09-29 21:28:00,9.795,14.9283333333
2018-09-29 21:29:00,8.11166666667,14.045
2018-09-29 21:30:00,8.67586206897,16.3172413793
2018-09-29 21:31:00,9.72333333333,17.2866666667
2018-09-29 21:32:00,10.48,17.005
2018-09-29 21:33:00,9.175,15.9566666667
2018-09-29 21:34:00,9.60666666667,16.8183333333
2018-09-29 21:35:00,10.6245901639,17.4163934426
2018-09-29 21:36:00,10.3883333333,15.9383333333
2018-09-29 21:37:00,8.87,16.2916666667
2018-09-29 21:38:00,9.03833333333,15.8333333333
2018-09-29 21:39:00,8.625,14.32
2018-09-29 21:40:00,10.6896551724,14.6068965517
2018-09-29 21:41:00,9.98,18.0583333333
2018-09-29 21:42:00,10.2583333333,16.3
2018-09-29 21:43:00,9.26666666667,17.0566666667
2018-09-29 21:44:00,9.75,17.8733333333
2018-09-29 21:45:00,10.0163934426,16.5983606557
2018-09-29 21:46:00,9.655,14.8283333333
2018-09-29 21:47:00,9.38833333333,15.2833333333
2018-09-29 21:48:00,9.44833333333,16.5383333333
2018-09-29 21:49:00,10.2933333333,15.68
2018-09-29 21:50:00,10.8637931034,18.8086206897
2018-09-29 21:51:00,10.5733333333,18.775
2018-09-29 21:52:00,10.1266666667,16.0866666667
2018-09-29 21:53:00,9.92833333333,15.7883333333
2018-09-29 21:54:00,8.61166666667,13.7183333333
2018-09-29 21:55:00,8.93606557377,14.4459016393
2018-09-29 21:56:00,9.77,15.2433333333
2018-09-29 21:57:00,10.5,15.6233333333
2018-09-29 21:58:00,9.28333333333,13.6666666667
2018-09-29 21:59:00,10.2266666667,18.2133333333
2018-09-29 22:00:00,8.93620689655,15.074137931
2018-09-29 22:01:00,11.0933333333,19.5483333333
2018-09-29 22:02:00,9.98833333333,15.2233333333
2018-09-29 22:03:00,8.47833333333,14.9116666667
2018-09-29 22:04:00,9.59836065574,15.368852459
2018-09-29 22:05:00,10.5516666667,14.685
2018-09-29 22:06:00,9.41166666667,14.4483333333
2018-09-29 22:07:00,9.09166666667,14.4033333333
2018-09-29 22:08:00,9.94166666667,15.8416666667
2018-09-29 22:09:00,11.105,15.915
2018-09-29 22:10:00,10.5275862069,15.4327586207
2018-09-29 22:11:00,9.455,15.405
2018-09-29 22:12:00,9.34833333333,13.5766666667
2018-09-29 22:13:00,8.47833333333,13.7033333333
2018-09-29 22:14:00,8.40327868852,15.5442622951
2018-09-29 22:15:00,9.38666666667,15.49
2018-09-29 22:16:00,9.84666666667,15.5883333333
2018-09-29 22:17:00,10.325,15.875
2018-09-29 22:18:00,9.47666666667,16.2616666667
2018-09-29 22:19:00,8.475,14.2033333333
2018-09-29 22:20:00,8.77966101695,13.5830508475
2018-09-29 22:21:00,10.3416666667,14.3283333333
2018-09-29 22:22:00,9.035,13.7766666667
2018-09-29 22:23:00,10.6901639344,16.2557377049
2018-09-29 22:24:00,8.53333333333,15.725
2018-09-29 22:25:00,9.00833333333,15.0566666667
2018-09-29 22:26:00,7.92833333333,15.8733333333
2018-09-29 22:27:00,8.91,15.535
2018-09-29 22:28:00,9.35666666667,14.5933333333
2018-09-29 22:29:00,9.70333333333,17.365
2018-09-29 22:30:00,9.22881355932,18.6203389831
2018-09-29 22:31:00,9.10833333333,19.0833333333
2018-09-29 22:32:00,8.89333333333,14.6483333333
2018-09-29 22:33:00,10.6950819672,14.3868852459
2018-09-29 22:34:00,9.28166666667,15.685
2018-09-29 22:35:00,8.29,14.8466666667
2018-09-29 22:36:00,8.495,14.87
2018-09-29 22:37:00,8.69166666667,17.6116666667
2018-09-29 22:38:00,10.055,16.2216666667
2018-09-29 22:39:00,9.24333333333,16.3033333333
2018-09-29 22:40:00,8.70344827586,16.2017241379
2018-09-29 22:41:00,8.55166666667,16.3216666667
2018-09-29 22:42:00,7.80983606557,13.8213114754
2018-09-29 22:43:00,9.41833333333,17.3466666667
2018-09-29 22:44:00,8.55666666667,15.9333333333
2018-09-29 22:45:00,8.80833333333,15.3233333333
2018-09-29 22:46:00,8.87666666667,14.375
2018-09-29 22:47:00,9.335,17.5166666667
2018-09-29 22:48:00,9.095,15.7833333333
2018-09-29 22:49:00,8.435,15.4216666667
2018-09-29 22:50:00,8.89310344828,15.7017241379
2018-09-29 22:51:00,8.75,13.715
2018-09-29 22:52:00,8.4131147541,15.4131147541
2018-09-29 22:53:00,10.2816666667,22.3516666667
2018-09-29 22:54:00,9.55666666667,29.255
2018-09-29 22:55:00,9.58,16.315
2018-09-29 22:56:00,9.3,18.33
2018-09-29 22:57:00,9.28833333333,19.385
2018-09-29 22:58:00,8.74666666667,17.6916666667
2018-09-29 22:59:00,8.84333333333,17.2083333333
2018-09-29 23:00:00,8.25254237288,19.2169491525
2018-09-29 23:01:00,10.315,21.495
2018-09-29 23:02:00,9.495,18.7816666667
2018-09-29 23:03:00,9.6,18.1114754098
2018-09-29 23:04:00,10.075,17.045
2018-09-29 23:05:00,8.34666666667,15.2533333333
2018-09-29 23:06:00,8.75666666667,16.1966666667
2018-09-29 23:07:00,8.50833333333,17.1383333333
2018-09-29 23:08:00,9.86333333333,15.7133333333
2018-09-29 23:09:00,8.9,13.89
2018-09-29 23:10:00,8.90689655172,16.225862069
2018-09-29 23:11:00,9.42166666667,17.1833333333
2018-09-29 23:12:00,8.30166666667,17.1316666667
2018-09-29 23:13:00,9.10333333333,18.0633333333
2018-09-29 23:14:00,9.70655737705,19.5852459016
2018-09-29 23:15:00,9.46166666667,20.725
2018-09-29 23:16:00,9.71666666667,19.1333333333
2018-09-29 23:17:00,8.46333333333,19.2733333333
2018-09-29 23:18:00,9.26,20.0583333333
2018-09-29 23:19:00,9.27166666667,18.2766666667
2018-09-29 23:20:00,9.73275862069,21.1448275862
2018-09-29 23:21:00,9.26,23.5866666667
2018-09-29 23:22:00,8.87166666667,19.0216666667
2018-09-29 23:23:00,10.1716666667,22.4966666667
2018-09-29 23:24:00,11.0540983607,18.2032786885
2018-09-29 23:25:00,8.95,17.0166666667
2018-09-29 23:26:00,10.5916666667,19.5366666667
2018-09-29 23:27:00,9.10333333333,19.3266666667
2018-09-29 23:28:00,8.25833333333,19.0983333333
2018-09-29 23:29:00,8.47,21.3216666667
2018-09-29 23:30:00,10.3724137931,18.7896551724
2018-09-29 23:31:00,9.55166666667,18.1866666667
2018-09-29 23:32:00,9.85833333333,16.5333333333
2018-09-29 23:33:00,8.97166666667,16.9266666667
2018-09-29 23:34:00,10.2483333333,22.8566666667
2018-09-29 23:35:00,9.07540983607,20.537704918
2018-09-29 23:36:00,10.4233333333,20.8916666667
2018-09-29 23:37:00,9.87,19.3766666667
2018-09-29 23:38:00,8.35333333333,18.59
2018-09-29 23:39:00,7.785,20.8316666667
2018-09-29 23:40:00,9.65517241379,21.7068965517
2018-09-29 23:41:00,9.11,20.8083333333
2018-09-29 23:42:00,9.29666666667,22.0316666667
2018-09-29 23:43:00,9.15333333333,25.0866666667
2018-09-29 23:44:00,9.635,24.6133333333
2018-09-29 23:45:00,8.78360655738,19.8344262295
2018-09-29 23:46:00,8.42,16.85
2018-09-29 23:47:00,10.3366666667,16.5783333333
2018-09-29 23:48:00,10.8466666667,17.62
2018-09-29 23:49:00,8.65,16.895
2018-09-29 23:50:00,7.92068965517,19.4034482759
2018-09-29 23:51:00,9.42666666667,20.1466666667
2018-09-29 23:52:00,9.97333333333,21.4483333333
2018-09-29 23:53:00,9.96333333333,22.3816666667
2018-09-29 23:54:00,8.675,16.4783333333
2018-09-29 23:55:00,10.005,18.8133333333
2018-09-29 23:56:00,8.77049180328,17.4672131148
2018-09-29 23:57:00,7.89,16.1916666667
2018-09-29 23:58:00,9.46166666667,19.1583333333
2018-09-29 23:59:00,11.3933333333,21.81
2018-09-30 00:00:00,9.9186440678,20.2661016949
2018-09-30 00:01:00,8.14166666667,19.7233333333
2018-09-30 00:02:00,8.35833333333,19.895
2018-09-30 00:03:00,8.16166666667,17.895
2018-09-30 00:04:00,8.405,16.905
2018-09-30 00:05:00,7.66333333333,16.175
2018-09-30 00:06:00,6.79508196721,15.1327868852
2018-09-30 00:07:00,7.18,16.5333333333
2018-09-30 00:08:00,9.37666666667,22.775
2018-09-30 00:09:00,8.24333333333,18.2366666667
2018-09-30 00:10:00,9.54310344828,20.2379310345
2018-09-30 00:11:00,8.545,19.9733333333
2018-09-30 00:12:00,7.06833333333,16.9766666667
2018-09-30 00:13:00,8.59166666667,16.2366666667
2018-09-30 00:14:00,8.52,18.1133333333
2018-09-30 00:15:00,8.71666666667,19.1066666667
2018-09-30 00:16:00,9.14590163934,15.4852459016
2018-09-30 00:17:00,8.61833333333,19.5966666667
2018-09-30 00:18:00,7.71166666667,15.4133333333
2018-09-30 00:19:00,10.4933333333,20.9133333333
2018-09-30 00:20:00,9.87796610169,21.8813559322
2018-09-30 00:21:00,9.055,17.5033333333
2018-09-30 00:22:00,8.215,17.155
2018-09-30 00:23:00,7.92666666667,18.6266666667
2018-09-30 00:24:00,7.56,16.6483333333
2018-09-30 00:25:00,8.10833333333,18.575
2018-09-30 00:26:00,9.09344262295,18.8770491803
2018-09-30 00:27:00,8.475,17.8133333333
2018-09-30 00:28:00,8.05666666667,19.905
2018-09-30 00:29:00,8.41166666667,19.285
2018-09-30 00:30:00,9.36949152542,17.3830508475
2018-09-30 00:31:00,8.13833333333,18.7583333333
2018-09-30 00:32:00,7.60166666667,16.5483333333
2018-09-30 00:33:00,8.01333333333,18.1166666667
2018-09-30 00:34:00,9.345,21.7333333333
2018-09-30 00:35:00,10.11,17.2633333333
2018-09-30 00:36:00,9.65737704918,19.5049180328
2018-09-30 00:37:00,9.14666666667,21.0466666667
2018-09-30 00:38:00,10.3116666667,21.655
2018-09-30 00:39:00,9.87,21.5583333333
2018-09-30 00:40:00,9.23728813559,19.3728813559
2018-09-30 00:41:00,9.35833333333,17.395
2018-09-30 00:42:00,8.54666666667,16.55
2018-09-30 00:43:00,10.0566666667,17.3483333333
2018-09-30 00:44:00,8.22333333333,21.57
2018-09-30 00:45:00,8.14918032787,20.3508196721
2018-09-30 00:46:00,9.07333333333,19.2633333333
2018-09-30 00:47:00,9.525,19.8633333333
2018-09-30 00:48:00,10.535,25.6883333333
2018-09-30 00:49:00,10.0566666667,19.8133333333
2018-09-30 00:50:00,8.46896551724,16.8155172414
2018-09-30 00:51:00,8.31166666667,16.6483333333
2018-09-30 00:52:00,8.19,20.8066666667
2018-09-30 00:53:00,8.99333333333,27.1383333333
2018-09-30 00:54:00,11.4590163934,21.6737704918
2018-09-30 00:55:00,10.3116666667,20.3416666667
2018-09-30 00:56:00,9.29666666667,20.975
2018-09-30 00:57:00,8.61,26.3783333333
2018-09-30 00:58:00,8.51166666667,23.6033333333
2018-09-30 00:59:00,8.075,18.0916666667
2018-09-30 01:00:00,9.73620689655,23.2672413793
2018-09-30 01:01:00,9.32833333333,22.9866666667
2018-09-30 01:02:00,8.735,19.5233333333
2018-09-30 01:03:00,8.70819672131,20.3868852459
2018-09-30 01:04:00,9.75,25.6533333333
2018-09-30 01:05:00,7.37166666667,16.65
2018-09-30 01:06:00,9.37833333333,16.3566666667
2018-09-30 01:07:00,8.78,20.1783333333
2018-09-30 01:08:00,9.94833333333,21.7816666667
2018-09-30 01:09:00,8.41166666667,17.8366666667
2018-09-30 01:10:00,8.69491525424,15.9949152542
2018-09-30 01:11:00,8.66833333333,15.96
2018-09-30 01:12:00,9.52,23.7133333333
2018-09-30 01:13:00,8.33770491803,18.4918032787
2018-09-30 01:14:00,8.91333333333,20.9116666667
2018-09-30 01:15:00,10.6016666667,21.3666666667
2018-09-30 01:16:00,8.78,18.1933333333
2018-09-30 01:17:00,9.31,21.7683333333
2018-09-30 01:18:00,7.99666666667,18.085
2018-09-30 01:19:00,8.405,17.35
2018-09-30 01:20:00,8.09310344828,23.6827586207
2018-09-30 01:21:00,10.1783333333,25.2116666667
2018-09-30 01:22:00,9.35166666667,17.225
2018-09-30 01:23:00,8.16721311475,18.8573770492
2018-09-30 01:24:00,8.85,21.0066666667
2018-09-30 01:25:00,9.54,19.8283333333
2018-09-30 01:26:00,7.89166666667,16.7366666667
2018-09-30 01:27:00,8.18,20.035
2018-09-30 01:28:00,9.67166666667,19.5016666667
2018-09-30 01:29:00,8.93333333333,21.4433333333
2018-09-30 01:30:00,8.5224137931,20.2120689655
2018-09-30 01:31:00,10.0033333333,21.8583333333
2018-09-30 01:32:00,10.2442622951,34.6442622951
2018-09-30 01:33:00,9.355,19.8833333333
2018-09-30 01:34:00,8.84666666667,19.35
2018-09-30 01:35:00,7.21833333333,21.0916666667
2018-09-30 01:36:00,7.975,19.1883333333
2018-09-30 01:37:00,8.19666666667,19.9066666667
2018-09-30 01:38:00,9.78833333333,25.1483333333
2018-09-30 01:39:00,9.50166666667,24.0083333333
2018-09-30 01:40:00,8.30344827586,19.45
2018-09-30 01:41:00,8.99508196721,24.8721311475
2018-09-30 01:42:00,9.285,24.1716666667
2018-09-30 01:43:00,10.0,22.5483333333
2018-09-30 01:44:00,9.31,18.4333333333
2018-09-30 01:45:00,8.97166666667,25.8283333333
2018-09-30 01:46:00,9.865,25.9533333333
2018-09-30 01:47:00,10.1,24.6483333333
2018-09-30 01:48:00,9.51166666667,20.0266666667
2018-09-30 01:49:00,8.95666666667,21.0566666667
2018-09-30 01:50:00,7.81525423729,22.1779661017
2018-09-30 01:51:00,9.64333333333,22.8516666667
2018-09-30 01:52:00,8.05333333333,19.6883333333
2018-09-30 01:53:00,8.855,16.8266666667
2018-09-30 01:54:00,8.48666666667,16.785
2018-09-30 01:55:00,8.50833333333,17.4333333333
2018-09-30 01:56:00,7.84166666667,16.585
2018-09-30 01:57:00,9.12666666667,20.755
2018-09-30 01:58:00,8.65333333333,22.7783333333
2018-09-30 01:59:00,9.70819672131,21.4524590164
2018-09-30 02:00:00,9.29661016949,23.4644067797
2018-09-30 02:01:00,9.54166666667,20.2966666667
2018-09-30 02:02:00,10.0333333333,26.14
2018-09-30 02:03:00,9.16333333333,21.205
2018-09-30 02:04:00,9.615,22.7616666667
2018-09-30 02:05:00,8.94666666667,20.45
2018-09-30 02:06:00,9.99166666667,17.61
2018-09-30 02:07:00,9.78852459016,21.7508196721
2018-09-30 02:08:00,9.31666666667,23.875
2018-09-30 02:09:00,8.76,20.2133333333
2018-09-30 02:10:00,8.50689655172,16.7379310345
2018-09-30 02:11:00,8.26333333333,17.5716666667
2018-09-30 02:12:00,9.57666666667,19.1883333333
2018-09-30 02:13:00,9.94833333333,18.5766666667
2018-09-30 02:14:00,10.375,22.0516666667
2018-09-30 02:15:00,8.24166666667,17.4366666667
2018-09-30 02:16:00,8.17704918033,18.6114754098
2018-09-30 02:17:00,8.75,17.4366666667
2018-09-30 02:18:00,9.71,18.085
2018-09-30 02:19:00,9.27666666667,19.9366666667
2018-09-30 02:20:00,9.20689655172,20.6568965517
2018-09-30 02:21:00,8.47333333333,19.7333333333
2018-09-30 02:22:00,8.55333333333,24.48
2018-09-30 02:23:00,9.00666666667,21.9066666667
2018-09-30 02:24:00,8.92333333333,23.56
2018-09-30 02:25:00,8.33770491803,24.0278688525
2018-09-30 02:26:00,8.885,17.7983333333
2018-09-30 02:27:00,8.655,19.2983333333
2018-09-30 02:28:00,9.32,18.385
2018-09-30 02:29:00,8.995,17.5066666667
2018-09-30 02:30:00,8.65084745763,17.6423728814
2018-09-30 02:31:00,8.42,16.2
2018-09-30 02:32:00,8.88333333333,18.5333333333
2018-09-30 02:33:00,7.49672131148,17.468852459
2018-09-30 02:34:00,7.675,16.5283333333
2018-09-30 02:35:00,8.11666666667,18.4383333333
2018-09-30 02:36:00,8.83166666667,22.1933333333
2018-09-30 02:37:00,8.8,17.0516666667
2018-09-30 02:38:00,7.765,17.26
2018-09-30 02:39:00,8.20333333333,16.865
2018-09-30 02:40:00,8.53448275862,16.8965517241
2018-09-30 02:41:00,8.39666666667,17.7183333333
2018-09-30 02:42:00,8.85245901639,17.3032786885
2018-09-30 02:43:00,9.54666666667,18.4583333333
2018-09-30 02:44:00,8.57333333333,20.285
2018-09-30 02:45:00,8.01166666667,20.9983333333
2018-09-30 02:46:00,8.44833333333,19.3233333333
2018-09-30 02:47:00,8.065,18.9833333333
2018-09-30 02:48:00,7.56,21.915
2018-09-30 02:49:00,8.45666666667,17.9616666667
2018-09-30 02:50:00,8.19827586207,17.2137931034
2018-09-30 02:51:00,7.65737704918,15.1967213115
2018-09-30 02:52:00,6.90833333333,15.2633333333
2018-09-30 02:53:00,8.74666666667,17.13
